101022210,0,47,0,253,0,0,0,0,0
102022110,0,0,0,1,0,0,0,0,316
201022110,0,1,0,1,0,0,0,0,1
10202010,1,0,1,0,1,0,1,0,1
202121010,0,1,0,0,0,0,4,0,1
20201010,1,0,1,0,1,0,3,0,1
101122200,0,1,0,0,0,0,0,0,1
101221200,0,1,0,0,0,0,0,0,0
210121200,0,0,1,0,0,0,0,1,19
121021200,0,0,0,1,0,0,0,1,1
201122100,0,1,0,0,0,0,0,13,1
112022100,0,0,0,1,0,0,0,1,175
211022100,0,0,0,4,0,0,0,55,1
200012100,0,1,1,1,0,0,0,1,1
102221100,0,2,0,0,0,0,0,138,6
201221100,0,0,0,0,0,0,0,1,1
122021100,0,0,0,1,0,0,0,1,1
221021100,0,0,0,1,0,0,0,1,1
200021100,0,100,97,0,0,0,0,19,1
112220100,0,0,0,0,0,136,0,1,1
2120100,1,1,0,0,0,7,0,0,4
221120100,0,0,0,0,0,1,0,13,1
12020100,0,0,0,1,0,8,0,4,1
2210100,1,1,0,0,0,1,0,1,1
22010100,0,0,0,461,0,1,0,3,4
212121000,0,0,0,0,0,0,1,1,4
102120000,0,0,0,0,0,0,130,0,0
201120000,0,46,0,0,0,47,1,136,1
211020000,0,0,0,64,0,31,7,82,55
102210000,0,1,0,0,0,1,15,82,1
201210000,0,109,0,0,0,94,1,1,1
221010000,0,0,0,1,0,1,1,1,1
0,0,0,5919,0,0,0,7477,5005,2711
202001211,0,127,0,1,1,0,0,0,0
202101201,0,7,0,0,7,0,0,0,0
212001201,0,0,0,1,1,0,0,1,0
212100201,0,0,0,0,1,1,0,1,0
102000201,0,1,0,0,58,0,0,1,0
202000101,0,25,0,1,2,1,0,5,0
101002200,0,1,0,1,1,0,0,1,1
2101200,0,1,0,0,1,0,0,1,1
200101200,0,117,82,0,82,0,0,1,21
12001200,1,0,0,1,1,0,0,1,1
210001200,0,0,1,1,4,0,0,112,1
12100200,1,0,0,0,1,1,0,1,1
102002100,0,1,0,249,300,0,0,3,10
201002100,0,1,0,1,4,0,0,327,1
102200100,0,175,0,0,328,1,0,9,53
122000100,0,0,0,1,1,1,0,1,1
221000100,0,0,0,1,1,1,0,1,1
202101000,0,1,0,0,1,0,1,1,1
212100000,0,0,0,0,1,1,0,0,1
2100000,1,138,0,0,87,2467,1,10,1816
210000000,0,0,0,1506,68,2191,0,469,0
201102201,0,1,0,0,83,0,0,47,0
121002201,0,0,0,1,1,0,0,1,0
211002201,0,0,0,58,4,0,0,1,0
102201201,0,1,0,0,1,0,0,1,0
122001201,0,0,0,0,25,0,0,1,0
122100201,0,0,0,0,13,0,0,0,0
201202101,0,1,0,0,1,0,0,1,0
202201101,0,1,0,0,1,0,0,1,0
202120101,0,1,0,0,0,0,0,7,0
212020101,0,0,0,1,0,6,0,4,0
122200101,0,0,0,0,1,0,0,0,0
212200101,0,0,0,0,1,1,0,2,0
221200101,0,0,0,0,1,1,0,1,0
102102210,0,280,0,0,1,0,0,0,1
201102210,0,1,0,0,1,0,0,0,13
112002210,0,0,0,1,1,0,0,0,262
211002210,0,0,0,1,19,0,0,0,1
122001210,0,0,0,1,58,0,0,0,422
212001210,0,0,0,1,1,0,0,0,21
20122110,1,0,1,0,0,0,0,0,0
202102110,0,1,0,0,1,0,0,0,1
212002110,0,0,0,1,1,0,0,0,106
202201110,0,1,0,0,114,0,0,0,1
21221010,1,0,0,0,0,0,2,0,1
120221010,0,0,1,0,0,0,1,0,1
112102200,0,0,0,0,148,0,0,1,1
211102200,0,0,0,0,149,0,0,1,1
200011200,0,79,0,436,0,0,0,24,1
112201200,0,0,0,0,16,0,0,802,1
122101200,0,0,0,0,202,0,0,0,0
212101200,0,0,0,0,7,0,0,1,76
221101200,0,0,0,0,16,0,0,1,0
102001200,0,29,0,280,4,0,0,76,1
201001200,0,0,0,871,44,0,0,0,1
12010200,1,0,0,1,0,1,0,1,1
112000200,0,0,0,69,40,4,0,163,112
212102100,0,0,0,0,2,0,0,3,1
212201100,0,0,0,0,1,0,0,1,148
202001100,0,19,0,0,0,0,0,19,1
102020100,0,0,0,57,0,0,0,0,13
201020100,0,1,0,0,0,1,0,55,1
202100100,0,28,0,0,10,1,0,4,43
212000100,0,0,0,1,10,1,0,1,2
201000,0,1,4,0,67,0,0,399,97
202110000,0,1,0,0,0,1,1,1,1
212010000,0,0,0,1,0,1,1,1,1
20100000,0,0,952,0,1,8,1,0,1
112002120,0,0,0,1,1,0,0,0,1
121002120,0,0,0,1,1,0,0,0,1
211002120,0,0,0,1,328,0,0,0,1
101202210,0,8,0,0,1,0,0,0,0
21102210,1,0,0,0,1,0,0,0,1
120102210,0,0,148,0,1,0,0,0,1
210102210,0,0,1,0,4,0,0,0,1
121002210,0,0,0,2,2,0,0,0,3
22101210,0,0,0,0,412,0,0,0,4
12202110,1,0,0,0,1,0,0,0,205
102202110,0,276,0,0,1,0,0,0,1
201202110,0,1,0,0,1,0,0,0,1
210202110,0,0,1,0,4,0,0,0,0
22102110,1,0,0,0,0,0,0,0,4
220102110,0,0,1,0,1,0,0,0,1
122002110,0,0,0,1,1,0,0,0,124
221002110,0,0,0,1,1,0,0,0,1
22201110,0,0,0,0,41,0,0,0,1
211202010,0,0,0,0,1,0,346,0,1
122201010,0,0,0,0,9,0,6,0,7
212201010,0,0,0,0,4,0,4,0,1
221201010,0,0,0,0,0,0,7,0,1
121102200,0,0,0,0,6,0,0,4,1
121201200,0,0,0,0,0,0,0,1,91
112202100,0,0,0,0,70,0,0,1,1
121202100,0,0,0,0,1,0,0,1,1
211202100,0,0,0,0,1,0,0,1,1
221102100,0,0,0,0,1,0,0,1,1
122201100,0,0,0,0,1,0,0,4,1
221201100,0,0,0,0,0,0,0,1,4
200010000,0,7,1,1194,0,0,1,1,1
101022120,0,1,0,1,0,0,0,0,1
210022110,0,0,1,73,0,0,0,0,1
21202110,0,0,0,0,1,0,0,0,1
120202110,0,0,142,0,1,0,0,0,1
121202010,0,0,0,0,1,0,11,0,2
102221010,0,2,0,0,0,0,55,0,44
201221010,0,1,0,0,0,0,4,0,1
11122200,1,0,0,0,0,0,0,3,7
110122200,0,0,136,0,0,0,0,1,1
11221200,1,0,0,0,0,0,0,1,1
110221200,0,0,1,0,0,0,0,0,1
21121200,1,0,0,0,0,0,0,1,16
120121200,0,0,1,0,0,0,0,238,1
12122100,0,0,0,0,0,0,0,12,433
210122100,0,0,1,0,0,0,0,1,487
121022100,0,0,0,1,0,0,0,1,0
12221100,0,0,0,0,0,0,0,8,292
210221100,0,0,1,0,0,0,0,2,16
22121100,1,0,0,0,0,0,0,1,319
220121100,0,0,1,0,0,0,0,94,1
121220100,0,0,0,0,0,1,0,1,1
112221000,0,0,0,0,0,0,190,1,1
211221000,0,0,0,0,0,0,106,1,1
10221000,1,0,4,0,0,0,1,2,40
221121000,0,0,0,0,0,0,0,16,16
20121000,1,0,1,0,0,0,1,1,1
20012100,1,0,1,1,0,0,0,1,1
2000100,1,1946,0,1,0,4,0,10,1
10212000,1,0,1,0,0,0,1,0,1
100212000,0,0,121,0,0,0,0,25,1
20211000,0,0,6,0,0,0,1,85,85
21210000,0,0,0,0,0,8,0,1,172
120210000,0,0,1,0,0,1,1,1,1
20010000,1,0,1,1,0,136,1,4,4
201000000,0,0,0,0,865,2100,222,0,1029
202011201,0,7,0,100,0,0,0,1,0
212010201,0,0,0,1,0,2,0,1,0
102220101,0,1,0,0,0,1,0,142,0
221020101,0,0,0,1,0,1,0,1,0
202021110,0,43,0,0,0,0,0,0,4
10102200,0,0,2,0,128,0,0,45,10
201121200,0,1,0,0,0,0,0,1,79
211021200,0,0,0,4,0,0,0,1,10
10201200,0,0,1048,0,2,0,0,0,1
20101200,0,0,307,0,1,0,0,0,1
1202100,1,1,0,0,1,0,0,1,1
100202100,0,64,28,0,4,0,0,130,70
21002100,0,0,0,1,109,0,0,0,1
120002100,0,0,0,52,1,0,0,1,19
202121100,0,1,0,0,0,0,0,91,1
212021100,0,0,0,2,0,0,0,1,10
20021100,1,0,37,181,0,0,0,268,1
212120100,0,0,0,0,0,1,0,2,1
21200100,0,0,0,0,16,0,0,1,1
101202000,0,11,0,0,382,0,1,0,0
1221000,0,1,0,0,0,0,22,0,1
100221000,0,1,1,0,0,0,1,1,1
12201000,0,0,0,0,1,0,205,16,1
210201000,0,0,4,0,1,0,445,12,43
220101000,0,0,85,0,1,0,0,85,1
11220000,0,0,0,0,0,1,1,0,49
21120000,1,0,0,0,0,1,1,1,1
120120000,0,0,1,0,0,1,1,1,1
100020000,0,1,1,1,0,0,1,1,1
121200000,0,0,0,0,0,3,1,427,2
1200000,0,1,0,0,1333,0,4,0,1
120000000,0,0,0,589,1,222,54,1146,0
201012201,0,1,0,1,0,0,0,1,0
202210101,0,1,0,0,0,1,0,1,0
102012210,0,1,0,1,0,0,0,0,118
201012210,0,1,0,1,0,0,0,0,1
202011210,0,1,0,1,0,0,0,0,1
202012110,0,115,0,1,0,0,0,0,1
102112200,0,46,0,0,0,0,0,0,163
201112200,0,1,0,0,0,0,0,2,143
112012200,0,0,0,0,0,0,0,1,1
211012200,0,0,0,148,0,0,0,1,1
102211200,0,3,0,0,0,0,0,0,78
